Signal
0,258215
-0,342538
-0,155364
0,985314
0,614029
-0,596017
-0,006559
0,905971
-0,226834
0,098866
-0,504862
0,056760
0,100835
0,324897
-0,468928
0,129368
0,252456
0,097527
-0,194136
-0,042005
0,773070
-1,275846
-0,377129
0,325650
0,172873
-0,401860
0,196980
0,551965
-0,016737
0,747935
-0,124487
0,295715
0,173063
0,079208
-0,185539
-0,057750
0,638310
0,313128
-0,352282
0,410562
-0,540892
-0,616570
0,203616
1,184043
0,008207
-0,653477
-0,023948
-0,594269
0,297298
-0,866733
-0,207407
-0,087197
0,375935
0,747848
-0,087838
-0,191130
0,371068
-0,248530
0,221486
0,624259
-1,044429
-0,562999
-0,136691
-0,322731
-0,173891
0,347713
0,368920
0,243535
0,023116
-0,126128
-0,428559
0,183869
0,692243
-0,534358
0,013957
0,034922
0,053927
0,810819
-0,057263
-0,377019
0,384736
0,008075
-0,280344
0,197588
-0,511878
0,130701
-0,021387
0,393693
-0,921344
0,419038
0,302417
0,058352
-0,023578
0,454610
-0,219667
-0,527671
-0,022273
-0,553545
-0,837800
0,361244
0,926956
0,225940
0,225367
-0,211259
-1,353854
-0,704500
-0,598518
0,354803
0,306626
-0,177670
-0,834025
-0,275363
-0,125713
0,270386
-0,644030
0,186045
-0,231340
-0,015988
0,286411
0,194051
-0,194500
0,171585
-0,299160
-0,160750
-0,231836
0,701244
-0,051737
-1,127838
0,623550
0,201006
0,146985
0,052421
0,225914
-0,752093
0,060864
-0,179997
0,138994
-0,514782
-0,696520
-0,360753
0,310140
0,116527
-0,892604
-0,072857
0,399916
0,265138
0,145387
0,077734
-0,371621
0,420653
0,431023
-0,343481
0,580906
0,149554
0,063557
-0,887514
-0,035496
0,138983
0,331457
0,550128
-0,028299
0,422204
-1,362159
0,240173
0,117930
-0,300020
0,080950
0,158246
0,165089
-0,053122
-0,406969
-1,112769
-0,075847
0,323267
0,565357
0,728841
-0,146344
0,596993
-0,420442
-0,731458
0,480382
0,052156
-1,048512
-0,565003
-0,345264
-0,291324
-0,014808
-0,847687
0,789879
-0,293194
-0,036976
-0,495814
-0,741751
-0,065175
-0,285330
-0,370084
-0,546551
0,407659
-1,051977
-0,315247
0,555636
-0,441563
-0,359526
0,808534
-0,264077
0,341715
-0,152504
0,328089
0,495264
0,146075
0,327702
-0,089347
-0,460742
-0,068798
-0,585188
-0,142130
-0,105692
0,065125
0,332500
-0,979353
-0,472466
-0,312989
0,307123
1,016390
0,032649
0,319419
-0,375610
-0,694071
0,391671
-0,615379
-0,099680
0,216649
0,659991
-0,249287
-0,188283
-0,414122
-0,092782
-1,509647
-0,840284
-0,597625
-0,002516
-0,918265
0,826271
-0,304169
-0,613894
-0,111119
0,818701
-0,279042
0,557713
-0,057887
0,296850
0,128078
-0,138097
0,228913
0,066062
0,515246
0,235831
0,441773
0,376785
-0,596039
0,608886
-0,754435
0,144465
0,010657
0,381520
-0,503920
-0,714106
0,817610
0,538094
-0,153560
-0,513797
-0,045906
-0,364221
-0,937467
-0,813062
0,057145
1,017665
-0,280343
0,048387
-0,858682
0,647151
-0,341713
0,619128
1,041850
-0,051080
-0,015644
-0,160617
0,174126
0,177916
-0,950171
0,148760
0,364710
1,367218
-0,658536
-0,203557
0,273136
-0,472466
0,490689
-0,122766
-0,095724
0,058354
0,177031
-0,127016
-0,119943
0,292725
0,329905
0,333339
0,525427
-0,516827
0,071423
0,628405
-0,582555
0,007438
0,059684
-0,996360
0,359802
-0,188668
0,907947
-0,085027
-0,873292
0,376137
-0,647348
0,756190
0,681575
-0,921902
0,072660
-0,375788
0,169773
-0,447321
0,725623
0,245263
0,562979
0,331598
0,059409
-0,095714
0,489364
0,377766
-0,566868
0,525753
0,027382
0,522011
-0,520474
0,662611
-0,322746
-0,483082
0,187968
0,054169
-0,096757
0,907773
-0,066212
0,322175
-0,117665
-0,276617
0,445052
0,107497
-0,158538
0,223688
0,177524
-0,048002
0,865732
0,252014
0,091332
0,394808
0,577993
0,337871
0,662158
1,145844
0,289719
-0,012378
-0,239543
-0,084283
0,395110
-0,014038
-0,260863
0,124911
0,252959
-0,482916
0,451578
0,042921
-0,727599
1,019697
-0,451400
-0,034039
0,173406
0,652898
-0,384633
0,400093
0,167733
0,540816
-0,006578
-0,053370
0,510535
0,488871
0,634295
-0,005193
0,303322
0,773882
0,264442
-0,403845
-0,411841
0,718861
0,903366
0,492029
0,737753
0,318796
0,879014
-0,190915
0,486110
0,695646
0,574848
0,034736
-0,527607
0,364716
-0,437926
-0,671660
0,353065
0,572815
0,328999
-0,341287
-0,593010
0,144289
0,674435
-0,282088
-0,344077
0,036216
-0,419300
-0,445981
0,429892
0,851611
-0,076268
-0,228693
0,292149
-0,259343
0,212648
-0,447062
0,603630
-0,121084
