Signal
-0,152698
62
-0,21241
-0,107599
-0,15947
-0,167554
-0,113625
-0,188479
-0,139896
-0,212272
-0,124365
-0,157934
-0,141581
-0,171439
-0,226304
-0,275997
-0,130322
-0,184831
-0,14923
-0,117227
-0,15312
-0,124628
-0,224223
-0,144397
-0,131602
-0,131811
-0,14002
-0,141511
-0,187149
-0,188665
-0,188184
-0,07841
-0,190077
-0,176707
-0,157456
-0,17924
-0,23626
-0,162654
-0,243936
-0,152498
-0,139495
-0,154183
-0,146433
-0,190397
-0,16012
-0,169338
-0,224383
-0,192505
-0,246038
-0,180561
-0,112447
-0,174967
-0,155176
-0,070263
-0,173593
-0,159174
-0,124887
-0,114861
-0,190462
-0,184332
-0,164891
-0,059118
-0,060342
-0,122424
-0,148957
-0,1408
-0,13351
-0,05524
-0,178262
-0,129929
-0,134926
-0,10597
-0,059339
-0,034937
-0,076937
-0,050831
-0,110945
-0,111871
-0,063346
-0,09455
-0,185523
-0,083494
-0,142063
-0,034776
-0,088021
-0,035617
-0,115608
-0,095527
-0,160231
-0,026259
-0,01574
-0,084162
-0,100393
-0,072896
-0,006358
-0,091477
-0,081377
-0,083904
-0,040056
-0,127712
-0,063506
-0,102074
-0,130874
-0,108064
-0,061024
-0,034189
-0,028797
-0,086204
-0,052872
-0,134046
-0,025742
-0,057642
-0,073672
-0,080018
-0,053242
-0,180584
-0,102838
-0,083677
-0,184934
-0,134878
-0,080647
-0,086396
-0,04899
-0,119357
-0,08893
-0,111693
-0,012586
-0,106452
-0,073737
-0,133817
-0,111241
-0,191483
-0,071432
-0,179802
-0,160844
-0,13829
-0,192682
-0,138503
-0,111621
-0,208021
-0,063807
-0,034542
-0,207118
-0,068195
-0,143253
-0,122177
-0,13932
-0,138632
-0,116236
-0,251567
-0,132087
-0,175019
-0,22422
-0,20238
-0,156784
-0,16139
-0,112234
-0,122973
-0,168368
-0,128632
-0,123267
-0,212922
-0,124637
-0,085554
-0,101715
-0,152216
-0,141547
-0,173833
-0,15672
-0,18293
-0,15901
-0,15506
-0,142527
-0,172304
-0,202497
-0,198631
-0,182665
-0,18144
-0,163952
-0,158272
-0,172702
-0,062321
-0,266732
-0,171751
-0,161195
-0,154569
-0,191863
-0,122842
-0,113059
-0,126293
-0,269521
-0,27416
-0,153685
-0,121038
-0,249656
-0,092408
-0,136852
-0,216999
-0,194447
-0,241148
-0,203393
-0,279525
-0,154896
-0,248086
-0,211832
-0,116282
-0,11655
-0,283939
-0,125458
-0,178294
-0,314409
-0,219223
-0,157819
-0,135396
-0,236738
-0,151937
-0,274971
-0,156693
-0,192159
-0,167606
-0,245822
-0,148274
-0,130691
-0,131672
-0,103041
-0,123226
-0,085384
-0,079606
-0,060103
-0,011338
-0,038129
-0,010503
0,014216
0,051363
0,11321
0,187021
0,299175
0,281671
0,346548
0,511883
0,543325
0,625551
0,74657
0,814629
0,938923
0,926237
0,910377
0,929859
1,018485
1,125799
1,154688
1,241925
1,249746
1,197595
1,245594
1,196096
1,06886
1,008983
0,978651
0,954433
0,844596
0,786345
0,752033
0,562663
0,602611
0,420024
0,317011
0,328727
0,252972
0,116933
0,22362
0,140748
0,014962
-0,106073
0,052755
-0,10751
-0,110353
-0,156346
-0,192409
-0,274543
-0,288112
-0,219635
-0,284865
-0,207931
-0,213647
-0,234525
-0,284541
-0,264079
-0,269871
-0,201892
-0,228868
-0,30121
-0,253651
-0,128878
-0,275412
-0,116577
-0,213352
-0,204702
-0,223181
-0,249202
-0,133779
-0,218416
-0,145699
-0,192851
-0,159789
-0,189861
-0,179901
-0,21929
-0,209699
-0,194882
-0,199525
-0,183334
-0,171899
-0,159199
-0,247147
-0,17094
-0,23774
-0,276053
-0,186223
-0,187589
-0,21712
-0,22335
-0,12819
-0,262144
-0,19259
-0,163278
-0,229203
-0,212457
-0,141519
-0,243468
-0,172331
-0,187252
-0,195109
-0,150113
-0,164497
-0,208463
-0,180331
-0,215143
-0,143043
-0,108377
-0,178324
-0,183221
-0,171901
-0,156609
-0,228339
-0,216696
-0,114625
-0,184453
-0,119129
-0,210919
-0,115786
-0,045261
-0,121062
-0,210373
-0,24406
-0,206774
-0,111648
-0,251618
-0,153533
-0,230412
-0,146461
-0,174643
-0,132544
-0,126798
-0,108035
-0,138621
-0,259956
-0,259186
-0,192917
-0,178771
-0,149137
-0,207967
-0,190836
-0,181026
-0,280428
-0,127344
-0,188144
-0,080201
-0,115634
-0,209519
-0,100607
-0,200545
-0,117963
-0,185375
-0,150262
-0,165664
-0,111772
-0,201785
-0,099841
-0,084053
-0,122193
-0,208737
-0,146792
-0,118179
-0,160667
-0,138227
-0,225767
-0,205368
-0,179878
-0,136053
-0,173687
-0,189498
-0,194603
-0,135813
-0,11601
-0,173319
-0,179335
-0,141806
-0,127639
-0,098454
-0,207562
-0,13358
-0,237938
-0,167494
-0,177339
-0,186316
-0,136971
-0,072728
-0,142036
-0,168834
-0,141767
-0,077548
-0,18092
-0,140783
-0,11609
-0,157553
-0,123962
-0,17287
-0,125744
-0,053248
-0,165414
-0,158271
-0,17446
-0,05971
-0,074569
-0,04785
-0,110007
-0,102136
-0,150052
-0,137477
-0,130011
-0,152303
-0,032796
-0,113338
-0,159532
-0,132935
-0,130535
-0,111623
-0,080266
-0,112375
-0,099198
-0,053565
-0,048314
-0,135249
-0,066944
-0,029798
-0,045042
-0,118708
-0,043275
-0,013648
-0,153612
0,036616
-0,105485
-0,098308
-0,015353
-0,066237
-0,090176
0,024197
-0,094438
-0,018987
0,010061
-0,112012
-0,0607
-0,002171
-0,012645
-0,008705
0,002746
-0,022066
0,056715
-0,02553
0,025899
-0,059981
0,095191
-0,026193
-0,011444
0,043126
0,043329
0,02831
0,044197
0,036433
-0,066356
0,07821
0,019973
-0,023868
0,016761
0,059711
-0,018612
0,027063
0,078889
-0,060818
0,010824
-0,002552
0,066976
0,128948
0,068229
0,087618
0,067761
0,049241
-0,045021
0,066674
0,04515
0,058661
0,055324
0,087744
0,045969
0,088726
0,048578
0,056206
0,035992
0,035016
0,070954
0,069152
0,079265
0,021613
0,081289
0,047005
0,037253
0,054599
0,05799
0,055904
0,140894
0,076072
0,088426
0,094873
0,086233
-0,025075
0,021604
0,023853
0,026398
0,067902
0,099524
0,155314
0,154333
-0,037164
0,0529
0,026169
0,044184
0,104599
0,161404
0,032155
0,063307
0,104837
0,053085
0,120996
0,095095
0,0178
0,028361
0,061851
-0,041105
0,011873
0,068866
0,067725
0,055301
0,057369
0,091567
0,036747
0,039078
0,045727
-0,009837
0,026935
0,016156
0,068108
0,124847
-0,048856
0,084236
-0,019216
0,055423
-0,06404
-0,009605
0,088897
-0,024016
-0,005109
-0,094008
0,120734
-0,07708
-0,021995
-0,067516
0,033685
-0,046823
0,015597
-0,107678
-0,104018
-0,093441
-0,069252
-0,046344
-0,05712
-0,079694
-0,07743
-0,070957
-0,041969
-0,036573
-0,063639
-0,164723
-0,079556
-0,06671
-0,08898
-0,061881
-0,064326
-0,021602
-0,075421
-0,10553
-0,05183
-0,182316
-0,136708
-0,112888
-0,185616
-0,084842
-0,120531
-0,160883
-0,164973
-0,067765
-0,103441
-0,110646
-0,135584
-0,099515
-0,110841
-0,048433
-0,057364
-0,139034
-0,206561
-0,098559
-0,265151
-0,072663
-0,178335
-0,122205
-0,097766
-0,191219
-0,033012
-0,128278
-0,109142
-0,173951
-0,143603
-0,111717
-0,243222
-0,27878
-0,147591
-0,079877
-0,198667
-0,147107
-0,19111
-0,143017
-0,174691
-0,251227
-0,179248
-0,204591
-0,117029
-0,220027
-0,222071
-0,118544
-0,144102
-0,208567
-0,110506
-0,221363
-0,212148
-0,303289
-0,241394
-0,270283
-0,213464
-0,240986
-0,185168
-0,135809
-0,166917
-0,125973
-0,191848
-0,175549
-0,201032
-0,256725
-0,168543
-0,230512
-0,19252
-0,238018
-0,244142
-0,140723
-0,123371
-0,176698
-0,186692
-0,152325
-0,142014
-0,183287
-0,19572
-0,256849
-0,121497
-0,215911
-0,134065
-0,174151
-0,105874
-0,202964
-0,195441
-0,155385
-0,209921
-0,240534
-0,219375
-0,225706
-0,098565
-0,183147
-0,184156
-0,231327
-0,099239
-0,108712
-0,1364
-0,164896
-0,195438
-0,192046
-0,210977
-0,120977
-0,180748
-0,085681
-0,084865
-0,13906
-0,156092
-0,183154
-0,17945
-0,234938
-0,158577
-0,169693
-0,135437
-0,227884
-0,142448
-0,216766
-0,228259
-0,198528
-0,211088
-0,084184
-0,190646
-0,113471
-0,213666
-0,115906
-0,126501
-0,172339
-0,166753
-0,250701
-0,19964
-0,186947
-0,067316
-0,16697
-0,163339
-0,300602
-0,1332
-0,243836
-0,137075
-0,196926
-0,211131
-0,139046
-0,136927
-0,183235
-0,171152
-0,143776
-0,220538
-0,240701
-0,077227
-0,207012
-0,222112
-0,218433
-0,097915
-0,201956
-0,205344
-0,155729
-0,209392
-0,150505
-0,175211
-0,13842
-0,077341
-0,132312
-0,213602
-0,085622
-0,216884
-0,183146
-0,106026
-0,195839
-0,179919
-0,185542
-0,208976
-0,225364
-0,184656
-0,220865
-0,225509
-0,178115
-0,238461
-0,195008
-0,166773
-0,019065
-0,135144
-0,109406
-0,217003
-0,166084
-0,16281
-0,081888
-0,179618
-0,071346
-0,231562
-0,141302
-0,237929
-0,10693
-0,219965
-0,198136
-0,133157
-0,172346
-0,247834
-0,150557
-0,18596
-0,153534
-0,164101
-0,165248
-0,195471
-0,163239
-0,103809
-0,252147
-0,152244
-0,152683
-0,185551
-0,134477
-0,081836
-0,044516
-0,159482
-0,167317
-0,186357
-0,230967
-0,139193
-0,155264
-0,123624
-0,11884
-0,180454
-0,106998
-0,077613
-0,234692
-0,162888
-0,106926
-0,153594
-0,116906
-0,181292
-0,073563
-0,166151
-0,183131
-0,093787
-0,168587
-0,13413
-0,212202
-0,110774
-0,132325
-0,152432
-0,207039
-0,170689
-0,174644
-0,127177
-0,159128
-0,090086
-0,220116
-0,165292
-0,143311
-0,269267
-0,232428
-0,151893
-0,160841
-0,187002
-0,193994
-0,177212
-0,231315
-0,088888
-0,198272
-0,151384
-0,158133
-0,092866
-0,164627
-0,144711
-0,126957
-0,159953
-0,144043
-0,134927
-0,20463
-0,176937
-0,135792
-0,116719
-0,137462
-0,098197
-0,257542
-0,145118
-0,185411
-0,072902
-0,129422
-0,141416
-0,197478
-0,099819
-0,117301
-0,098503
-0,068755
-0,181675
-0,175583
-0,165076
-0,094914
-0,131776
-0,183887
-0,137616
-0,152345
-0,086537
-0,062254
-0,090145
-0,171663
-0,202528
-0,063551
-0,160895
-0,2179
-0,148784
-0,003699
-0,18752
-0,139305
-0,10205
-0,11581
-0,117553
-0,172688
-0,225529
-0,182679
-0,144887
-0,116343
-0,211672
-0,167224
-0,103333
-0,107684
-0,137235
-0,156242
-0,168103
-0,148997
-0,198428
-0,132189
-0,133596
-0,120718
-0,168736
-0,242795
-0,074728
-0,10935
-0,275421
-0,194873
-0,079046
-0,190665
-0,142832
-0,155056
-0,087308
-0,151692
-0,154023
-0,16277
-0,14198
-0,106906
-0,224092
-0,157225
-0,156134
-0,140134
-0,175108
-0,127135
-0,174501
-0,119808
-0,117205
-0,069087
-0,068873
-0,174976
-0,112181
-0,174766
-0,082742
-0,13037
-0,217056
-0,178004
-0,182263
-0,113254
-0,022261
-0,159101
-0,21345
-0,121211
-0,105294
-0,058295
-0,202924
-0,156753
-0,149563
-0,112792
-0,175146
-0,194823
-0,209037
-0,146427
-0,015854
-0,111629
-0,215321
-0,105974
-0,196193
-0,212378
-0,204006
-0,152732
-0,057828
